Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Order ID,Customer_ID,Price,Discount,Delivery Time,Shipping Mode,Customer Rating,Customer Segment,Returned,Return Reason,Return
12-06-2024,Smartwatch,Electronics,South,4,4608,963.5,"1,957",ABC1957,1152,38,7,Same Day,1.9,Premium,Yes,Low Rating,No
16-06-2024,Headphones,Accessories,West,4,4356,614.62,"1,958",ABC1958,1089,12,5,Express,3.9,Premium,No,Not Returned,No
04-09-2023,Printer,Office,South,1,566,169.17,"1,959",ABC1959,566,26,4,Express,3.5,Regular,No,Not Returned,No
02-12-2022,Laptop,Electronics,East,7,945,75.21,"1,960",ABC1960,135,12,2,Standard,4.3,Regular,Yes,Product Issue,No
12-11-2022,Smartwatch,Electronics,North,4,2200,484.33,"1,961",ABC1961,550,19,2,Same Day,4,Regular,No,Not Returned,No
30-12-2024,Mouse,Accessories,North,1,746,131.25,"1,962",ABC1962,746,21,4,Same Day,2.9,Regular,Yes,Not Returned,No
06-12-2024,Monitor,Accessories,East,5,3505,678.18,"1,963",ABC1963,701,27,10,Standard,2.3,Premium,Yes,Low Rating,No
26-05-2024,Monitor,Accessories,East,5,4795,819.12,"1,964",ABC1964,959,28,10,Standard,1.6,Premium,Yes,Low Rating,No
20-10-2024,Monitor,Accessories,North,5,4590,650.05,"1,965",ABC1965,918,23,9,Express,3.6,Premium,No,Late Delivery,No
04-05-2023,Monitor,Accessories,North,4,2092,467.02,"1,966",ABC1966,523,9,8,Express,1.9,Regular,Yes,Low Rating,No
09-05-2024,Mouse,Accessories,South,8,3568,334.13,"1,967",ABC1967,446,36,3,Standard,3.7,Premium,No,Not Returned,No
07-12-2023,Smartphone,Electronics,West,9,10404,2028.21,"1,968",ABC1968,1156,5,9,Standard,1.6,Premium,Yes,Low Rating,No
10-12-2022,Printer,Office,South,9,7029,1005.58,"1,969",ABC1969,781,27,5,Same Day,3.2,Premium,No,Not Returned,No
21-11-2022,Laptop,Electronics,West,8,664,126.6,"1,970",ABC1970,83,12,11,Standard,2.1,Regular,Yes,Low Rating,No
20-11-2024,Tablet,Electronics,West,3,1923,274,"1,971",ABC1971,641,17,3,Standard,4.5,Regular,No,Not Returned,No
30-11-2022,Printer,Office,West,7,2471,566.51,"1,972",ABC1972,353,12,5,Same Day,2.6,Premium,Yes,Not Returned,No
03-01-2024,Smartphone,Electronics,North,2,258,64.12,"1,973",ABC1973,129,27,10,Standard,2.3,Regular,Yes,Low Rating,No
29-10-2024,Smartwatch,Electronics,East,9,1134,267.26,"1,974",ABC1974,126,5,4,Express,4,Regular,No,Not Returned,No
24-09-2024,Headphones,Accessories,East,5,855,238.83,"1,975",ABC1975,171,28,8,Express,2.6,Regular,Yes,Not Returned,No
09-04-2024,Smartwatch,Electronics,West,9,3231,670.85,"1,976",ABC1976,359,39,12,Same Day,1,Premium,Yes,Low Rating,No
05-09-2024,Tablet,Electronics,South,7,3591,266.59,"1,977",ABC1977,513,28,5,Standard,3,Premium,No,Not Returned,No
03-02-2024,Camera,Electronics,East,2,254,20.48,"1,978",ABC1978,127,21,10,Express,1.7,Regular,Yes,Low Rating,No
17-03-2023,Smartphone,Electronics,South,5,5930,1193.32,"1,979",ABC1979,1186,9,12,Express,1,Premium,Yes,Low Rating,No
15-07-2024,Headphones,Accessories,West,2,1344,297.99,"1,980",ABC1980,672,24,8,Express,3,Regular,No,Not Returned,No
20-03-2023,Laptop,Electronics,East,1,920,98.31,"1,981",ABC1981,920,25,9,Express,1.7,Regular,Yes,Low Rating,No
28-08-2022,Printer,Office,North,9,5454,385.51,"1,982",ABC1982,606,35,4,Standard,2.7,Premium,Yes,Not Returned,No
01-12-2022,Laptop,Electronics,West,8,9512,663.23,"1,983",ABC1983,1189,15,7,Standard,2,Premium,Yes,Low Rating,No
21-01-2023,Mouse,Accessories,North,4,2972,827.46,"1,984",ABC1984,743,19,2,Standard,3.7,Premium,No,Not Returned,No
23-05-2024,Smartwatch,Electronics,West,3,3360,465.02,"1,985",ABC1985,1120,23,6,Standard,2.9,Premium,Yes,Not Returned,No
24-10-2022,Tablet,Electronics,West,4,1004,240.13,"1,986",ABC1986,251,11,8,Express,2.4,Regular,Yes,Low Rating,No
25-12-2024,Headphones,Accessories,West,2,1944,332.55,"1,987",ABC1987,972,32,12,Same Day,1,Regular,Yes,Low Rating,No
18-09-2023,Monitor,Accessories,East,5,5055,1200.09,"1,988",ABC1988,1011,9,7,Same Day,2.9,Premium,Yes,Not Returned,No
18-07-2022,Smartwatch,Electronics,West,2,128,8.33,"1,989",ABC1989,64,9,7,Express,2.5,Regular,Yes,Product Issue,No
09-03-2024,Smartphone,Electronics,East,3,633,163.03,"1,990",ABC1990,211,34,8,Express,2.2,Regular,Yes,Low Rating,No
14-12-2022,Printer,Office,South,3,2523,506.7,"1,991",ABC1991,841,36,7,Same Day,3.5,Premium,No,Not Returned,No
06-11-2023,Printer,Office,West,1,196,39.6,"1,992",ABC1992,196,12,5,Same Day,3.9,Regular,Yes,Product Issue,No
11-02-2022,Printer,Office,East,9,4212,552.96,"1,993",ABC1993,468,14,7,Express,2.9,Premium,Yes,Not Returned,No
28-03-2024,Monitor,Accessories,North,1,63,17.29,"1,994",ABC1994,63,36,10,Express,2.1,Regular,Yes,Low Rating,No
02-07-2023,Mouse,Accessories,South,8,2752,394.66,"1,995",ABC1995,344,32,3,Standard,3,Premium,No,Not Returned,No
11-11-2024,Mouse,Accessories,West,3,1989,419.61,"1,996",ABC1996,663,21,5,Standard,2.9,Regular,Yes,Not Returned,No
09-03-2024,Laptop,Electronics,East,8,8032,466.19,"1,997",ABC1997,1004,35,7,Same Day,2.5,Premium,Yes,Not Returned,No
21-01-2022,Tablet,Electronics,South,6,3702,407.34,"1,998",ABC1998,617,12,9,Express,1.6,Premium,Yes,Low Rating,No
17-10-2022,Smartwatch,Electronics,East,8,456,90.24,"1,999",ABC1999,57,29,2,Same Day,3.6,Regular,Yes,Product Issue,No
10-02-2023,Camera,Electronics,West,7,5355,1143.16,"2,000",ABC2000,765,13,4,Standard,3.9,Premium,No,Not Returned,No
04-03-2024,Camera,Electronics,West,1,972,261.91,"2,001",ABC2001,972,6,12,Standard,1.7,Regular,Yes,Low Rating,No
08-01-2022,Headphones,Accessories,South,5,3290,797.82,"2,002",ABC2002,658,19,7,Same Day,2.7,Premium,Yes,Not Returned,No
24-11-2022,Laptop,Electronics,East,1,735,139.31,"2,003",ABC2003,735,7,1,Standard,5,Regular,No,Not Returned,No
24-10-2024,Tablet,Electronics,North,3,3336,798.26,"2,004",ABC2004,1112,8,2,Express,4.3,Premium,No,Not Returned,No
03-10-2022,Keyboard,Accessories,West,3,2082,346.53,"2,005",ABC2005,694,18,9,Same Day,1.8,Regular,Yes,Low Rating,No
18-07-2024,Keyboard,Accessories,East,2,1340,129.89,"2,006",ABC2006,670,29,10,Express,2.1,Regular,Yes,Low Rating,No
13-03-2022,Laptop,Electronics,East,5,1160,227.13,"2,007",ABC2007,232,14,7,Express,2,Regular,Yes,Low Rating,No
21-09-2024,Monitor,Accessories,East,4,1272,299.84,"2,008",ABC2008,318,25,12,Standard,1,Regular,Yes,Low Rating,No
14-01-2022,Printer,Office,West,3,2817,588.47,"2,009",ABC2009,939,16,10,Express,1,Premium,Yes,Low Rating,No
05-03-2024,Monitor,Accessories,East,3,1464,264.67,"2,010",ABC2010,488,31,7,Same Day,3.1,Regular,No,Not Returned,No
13-02-2023,Headphones,Accessories,West,1,307,60.51,"2,011",ABC2011,307,6,6,Express,3,Regular,Yes,Product Issue,No
01-10-2022,Tablet,Electronics,West,6,5706,1306.92,"2,012",ABC2012,951,17,3,Express,4.2,Premium,No,Not Returned,No
25-05-2024,Headphones,Accessories,North,1,1112,100.47,"2,013",ABC2013,1112,36,10,Express,2.5,Regular,Yes,Late Delivery,No
15-07-2023,Keyboard,Accessories,West,1,1147,133.48,"2,014",ABC2014,1147,35,3,Express,3.4,Regular,No,Not Returned,No
11-02-2023,Laptop,Electronics,North,2,330,66.57,"2,015",ABC2015,165,20,2,Express,4.9,Regular,Yes,Product Issue,No
12-07-2023,Monitor,Accessories,North,4,2176,250.89,"2,016",ABC2016,544,36,11,Standard,1.1,Regular,Yes,Low Rating,No
19-03-2022,Headphones,Accessories,South,7,7616,1317.79,"2,017",ABC2017,1088,36,6,Same Day,2.7,Premium,Yes,Not Returned,No
16-07-2024,Printer,Office,North,1,1091,258.3,"2,018",ABC2018,1091,38,4,Standard,3.7,Regular,No,Not Returned,No
03-04-2024,Tablet,Electronics,East,2,1026,279.76,"2,019",ABC2019,513,15,5,Same Day,3.5,Regular,No,Not Returned,No
17-11-2024,Tablet,Electronics,West,2,210,42.04,"2,020",ABC2020,105,14,3,Same Day,3.9,Regular,Yes,Product Issue,No
17-09-2022,Printer,Office,North,2,180,10.78,"2,021",ABC2021,90,19,6,Same Day,3.3,Regular,Yes,Product Issue,No
12-09-2024,Tablet,Electronics,North,4,380,72.88,"2,022",ABC2022,95,21,11,Same Day,1.4,Regular,Yes,Low Rating,No
13-08-2023,Monitor,Accessories,West,8,7664,1580.55,"2,023",ABC2023,958,22,12,Same Day,1,Premium,Yes,Low Rating,No
22-10-2022,Smartphone,Electronics,East,8,6056,1029.9,"2,024",ABC2024,757,13,3,Express,3.8,Premium,No,Not Returned,No
28-01-2022,Mouse,Accessories,North,6,606,104.52,"2,025",ABC2025,101,29,8,Standard,2.5,Regular,Yes,Not Returned,No
30-03-2024,Monitor,Accessories,North,3,750,193.86,"2,026",ABC2026,250,18,9,Standard,1.3,Regular,Yes,Low Rating,No
11-12-2024,Printer,Office,East,2,1218,218.88,"2,027",ABC2027,609,29,4,Express,3.1,Regular,No,Not Returned,No
26-03-2023,Laptop,Electronics,West,2,2162,355.45,"2,028",ABC2028,1081,26,9,Same Day,1.8,Regular,Yes,Low Rating,No
13-03-2023,Headphones,Accessories,East,9,2223,347.01,"2,029",ABC2029,247,34,12,Standard,1.3,Regular,Yes,Low Rating,No
19-09-2023,Smartphone,Electronics,West,7,4452,920.05,"2,030",ABC2030,636,24,7,Express,3.7,Premium,No,Not Returned,No
08-02-2022,Printer,Office,West,1,184,50.19,"2,031",ABC2031,184,25,3,Express,3.9,Regular,Yes,Product Issue,No
05-04-2022,Headphones,Accessories,North,3,288,77.38,"2,032",ABC2032,96,36,7,Standard,1.8,Regular,Yes,Low Rating,No
24-01-2024,Camera,Electronics,West,2,834,150.12,"2,033",ABC2033,417,25,1,Standard,4.3,Regular,No,Not Returned,No
20-08-2023,Keyboard,Accessories,East,5,4025,923.17,"2,034",ABC2034,805,39,3,Same Day,4.3,Premium,No,Not Returned,No
08-09-2023,Headphones,Accessories,West,7,4732,1084.28,"2,035",ABC2035,676,36,6,Same Day,2.5,Premium,Yes,Not Returned,No
19-05-2022,Headphones,Accessories,West,5,4025,407.72,"2,036",ABC2036,805,34,4,Standard,3,Premium,No,Not Returned,No
15-07-2023,Printer,Office,South,8,2416,500.93,"2,037",ABC2037,302,16,7,Same Day,3,Premium,No,Not Returned,No
16-03-2024,Tablet,Electronics,North,7,1897,524.69,"2,038",ABC2038,271,22,3,Express,4.2,Regular,No,Not Returned,No
16-04-2022,Mouse,Accessories,East,4,840,190.13,"2,039",ABC2039,210,25,1,Same Day,3.9,Regular,No,Not Returned,No
02-01-2022,Mouse,Accessories,North,8,6600,360.45,"2,040",ABC2040,825,17,9,Same Day,1.6,Premium,Yes,Low Rating,No
20-10-2022,Laptop,Electronics,West,2,2362,342.27,"2,041",ABC2041,1181,25,6,Express,3.6,Premium,No,Not Returned,No
04-02-2024,Headphones,Accessories,South,6,2958,577.27,"2,042",ABC2042,493,12,8,Same Day,2.8,Premium,Yes,Not Returned,No
22-03-2024,Tablet,Electronics,East,1,477,56.49,"2,043",ABC2043,477,11,3,Express,3.4,Regular,Yes,Product Issue,No
04-06-2022,Keyboard,Accessories,North,3,942,84.8,"2,044",ABC2044,314,27,8,Same Day,1.3,Regular,Yes,Low Rating,No
21-01-2023,Camera,Electronics,East,2,2084,586.72,"2,045",ABC2045,1042,36,2,Standard,4.5,Regular,No,Not Returned,No
16-08-2023,Tablet,Electronics,West,6,4584,473.37,"2,046",ABC2046,764,15,12,Same Day,1,Premium,Yes,Low Rating,No
28-05-2022,Printer,Office,East,1,1118,319.28,"2,047",ABC2047,1118,26,4,Standard,3.8,Regular,No,Not Returned,No
30-04-2024,Mouse,Accessories,North,9,4005,652.15,"2,048",ABC2048,445,26,3,Standard,4.3,Premium,No,Not Returned,No
04-03-2024,Smartwatch,Electronics,East,5,4610,1293.37,"2,049",ABC2049,922,29,10,Standard,1.2,Premium,Yes,Low Rating,No
14-10-2024,Keyboard,Accessories,South,1,551,86.84,"2,050",ABC2050,551,26,1,Standard,4.5,Regular,Yes,Product Issue,No
05-08-2022,Printer,Office,West,1,75,19.29,"2,051",ABC2051,75,32,7,Standard,2.2,Regular,Yes,Low Rating,No
19-12-2023,Mouse,Accessories,South,6,6576,1899.67,"2,052",ABC2052,1096,33,11,Express,1,Premium,Yes,Low Rating,No
26-03-2023,Printer,Office,North,6,6432,1410.52,"2,053",ABC2053,1072,17,10,Express,1.9,Premium,Yes,Low Rating,No
08-08-2022,Headphones,Accessories,South,7,7763,1444.27,"2,054",ABC2054,1109,22,2,Express,4.4,Premium,No,Not Returned,No
02-03-2024,Monitor,Accessories,East,7,2240,622.29,"2,055",ABC2055,320,6,4,Standard,2.9,Regular,Yes,Not Returned,No
04-12-2022,Headphones,Accessories,East,6,5298,1209.88,"2,056",ABC2056,883,33,9,Same Day,2.4,Premium,Yes,Low Rating,No
15-07-2023,Smartwatch,Electronics,North,2,116,32.27,"2,057",ABC2057,58,25,6,Express,2.8,Regular,Yes,Product Issue,No
02-02-2022,Tablet,Electronics,East,8,6728,1140.19,"2,058",ABC2058,841,19,8,Same Day,2.7,Premium,Yes,Not Returned,No
02-12-2022,Monitor,Accessories,North,5,490,55.59,"2,059",ABC2059,98,31,2,Same Day,3.8,Regular,Yes,Product Issue,No
26-01-2024,Monitor,Accessories,North,7,2765,699.86,"2,060",ABC2060,395,35,7,Standard,2.2,Premium,Yes,Low Rating,No
21-04-2022,Smartphone,Electronics,West,8,2680,598.97,"2,061",ABC2061,335,19,6,Standard,3.1,Premium,No,Not Returned,No
19-08-2023,Camera,Electronics,East,2,2174,335.37,"2,062",ABC2062,1087,27,9,Standard,1.5,Regular,Yes,Low Rating,No
11-04-2024,Monitor,Accessories,North,9,5562,1258.12,"2,063",ABC2063,618,28,7,Express,2.5,Premium,Yes,Not Returned,No
27-09-2022,Smartphone,Electronics,East,8,9208,2595.33,"2,064",ABC2064,1151,17,1,Standard,4.1,Premium,No,Not Returned,No
31-08-2024,Smartphone,Electronics,West,4,4512,546.71,"2,065",ABC2065,1128,26,8,Express,2.1,Premium,Yes,Low Rating,No
04-03-2024,Camera,Electronics,West,9,7974,1965.96,"2,066",ABC2066,886,37,11,Express,1.3,Premium,Yes,Low Rating,No
30-04-2022,Monitor,Accessories,East,6,4944,1335.04,"2,067",ABC2067,824,7,10,Express,1.7,Premium,Yes,Low Rating,No
19-03-2022,Printer,Office,South,3,1611,234.84,"2,068",ABC2068,537,23,3,Express,3.8,Regular,No,Not Returned,No
05-07-2024,Smartwatch,Electronics,West,9,4599,618.89,"2,069",ABC2069,511,27,2,Standard,4.5,Premium,No,Not Returned,No
21-03-2024,Laptop,Electronics,East,6,4380,419.3,"2,070",ABC2070,730,33,12,Express,1.1,Premium,Yes,Low Rating,No
20-10-2024,Headphones,Accessories,South,2,2376,580.26,"2,071",ABC2071,1188,34,3,Standard,4,Premium,No,Not Returned,No
03-01-2023,Monitor,Accessories,South,9,6588,1800.9,"2,072",ABC2072,732,29,11,Standard,1,Premium,Yes,Low Rating,No
05-01-2022,Mouse,Accessories,East,5,3745,720.08,"2,073",ABC2073,749,12,6,Express,3.5,Premium,No,Not Returned,No
18-06-2022,Camera,Electronics,North,5,5305,1389.25,"2,074",ABC2074,1061,20,3,Standard,4.2,Premium,No,Not Returned,No
19-05-2023,Tablet,Electronics,North,8,1608,332.12,"2,075",ABC2075,201,12,10,Same Day,1.1,Regular,Yes,Low Rating,No
18-07-2024,Monitor,Accessories,East,9,4977,745.81,"2,076",ABC2076,553,5,5,Standard,3.7,Premium,No,Not Returned,No
09-02-2022,Smartphone,Electronics,East,7,4529,273.97,"2,077",ABC2077,647,9,6,Standard,3.4,Premium,No,Not Returned,No
15-04-2024,Camera,Electronics,West,7,4690,319.42,"2,078",ABC2078,670,7,8,Express,2.3,Premium,Yes,Low Rating,No
12-11-2024,Keyboard,Accessories,East,4,2424,544.07,"2,079",ABC2079,606,5,7,Express,2.7,Premium,Yes,Not Returned,No
27-11-2024,Keyboard,Accessories,North,6,3594,610.77,"2,080",ABC2080,599,8,11,Standard,1,Premium,Yes,Low Rating,No
03-05-2022,Keyboard,Accessories,North,7,3962,491.9,"2,081",ABC2081,566,39,8,Express,1.9,Premium,Yes,Low Rating,No
14-03-2024,Camera,Electronics,East,2,944,149.38,"2,082",ABC2082,472,36,3,Same Day,4.4,Regular,No,Not Returned,No
20-12-2022,Smartwatch,Electronics,West,6,6792,1787.97,"2,083",ABC2083,1132,38,4,Same Day,3.3,Premium,No,Not Returned,No
06-03-2023,Tablet,Electronics,North,7,6804,1383.81,"2,084",ABC2084,972,29,6,Express,2.9,Premium,Yes,Not Returned,No
20-09-2024,Camera,Electronics,South,6,816,98.75,"2,085",ABC2085,136,14,11,Standard,1,Regular,Yes,Low Rating,No
10-07-2022,Monitor,Accessories,North,6,5916,544.59,"2,086",ABC2086,986,25,7,Same Day,2.8,Premium,Yes,Not Returned,No
17-06-2022,Mouse,Accessories,South,5,5730,310.58,"2,087",ABC2087,1146,31,9,Same Day,2.2,Premium,Yes,Low Rating,No
13-05-2024,Headphones,Accessories,East,7,8288,785.54,"2,088",ABC2088,1184,31,1,Standard,4.9,Premium,No,Not Returned,No
24-06-2022,Headphones,Accessories,South,2,2046,394.93,"2,089",ABC2089,1023,6,8,Express,1.8,Regular,Yes,Low Rating,No
05-06-2022,Tablet,Electronics,East,9,5031,1149.48,"2,090",ABC2090,559,17,8,Same Day,2.4,Premium,Yes,Low Rating,No
10-03-2022,Keyboard,Accessories,South,9,1764,417.95,"2,091",ABC2091,196,13,6,Standard,3.8,Regular,No,Not Returned,No
23-07-2022,Laptop,Electronics,South,8,1880,486.88,"2,092",ABC2092,235,26,4,Standard,4,Regular,No,Not Returned,No
25-12-2023,Smartwatch,Electronics,West,2,200,10.45,"2,093",ABC2093,100,30,3,Same Day,4,Regular,Yes,Product Issue,No
06-10-2022,Mouse,Accessories,East,3,2688,476.77,"2,094",ABC2094,896,16,11,Express,1,Premium,Yes,Low Rating,No
02-01-2023,Laptop,Electronics,West,4,3216,213.81,"2,095",ABC2095,804,21,3,Same Day,3.9,Premium,No,Not Returned,No
21-12-2023,Camera,Electronics,East,8,8440,1504.18,"2,096",ABC2096,1055,18,6,Standard,3.8,Premium,No,Not Returned,No
26-04-2024,Tablet,Electronics,East,7,1582,208.42,"2,097",ABC2097,226,18,8,Same Day,3,Regular,No,Not Returned,No
12-07-2024,Laptop,Electronics,North,1,58,10.79,"2,098",ABC2098,58,38,7,Express,2.9,Regular,Yes,Product Issue,No
26-03-2022,Smartwatch,Electronics,West,8,608,163.18,"2,099",ABC2099,76,24,11,Standard,1,Regular,Yes,Low Rating,No
19-11-2024,Smartphone,Electronics,North,3,183,41.82,"2,100",ABC2100,61,15,1,Express,4.7,Regular,Yes,Product Issue,No
02-07-2024,Monitor,Accessories,West,5,3105,744.26,"2,101",ABC2101,621,20,11,Same Day,1.7,Premium,Yes,Low Rating,No
13-04-2023,Monitor,Accessories,North,5,2450,485.18,"2,102",ABC2102,490,35,6,Same Day,3.5,Premium,No,Not Returned,No
05-12-2022,Laptop,Electronics,North,3,3024,622.29,"2,103",ABC2103,1008,10,7,Express,2.8,Premium,Yes,Not Returned,No
20-04-2023,Printer,Office,East,4,3856,747.79,"2,104",ABC2104,964,23,12,Same Day,1.4,Premium,Yes,Low Rating,No
11-03-2024,Keyboard,Accessories,West,7,532,121.03,"2,105",ABC2105,76,8,7,Express,2.6,Regular,Yes,Not Returned,No
19-02-2023,Smartphone,Electronics,South,4,3152,307.62,"2,106",ABC2106,788,8,9,Same Day,1.9,Premium,Yes,Low Rating,No
04-12-2023,Monitor,Accessories,East,9,8586,1555.82,"2,107",ABC2107,954,24,11,Express,1.1,Premium,Yes,Low Rating,No
21-10-2022,Monitor,Accessories,South,2,1046,273.38,"2,108",ABC2108,523,14,11,Express,1.5,Regular,Yes,Low Rating,No
15-02-2022,Tablet,Electronics,West,4,3452,560.31,"2,109",ABC2109,863,28,10,Standard,2.2,Premium,Yes,Low Rating,No
12-03-2022,Monitor,Accessories,West,4,2368,361.02,"2,110",ABC2110,592,39,5,Standard,3.7,Premium,No,Not Returned,No
20-10-2022,Camera,Electronics,South,2,1924,422.25,"2,111",ABC2111,962,30,1,Express,4.1,Regular,No,Not Returned,No
19-09-2022,Laptop,Electronics,West,5,4580,1148.06,"2,112",ABC2112,916,25,2,Same Day,3.8,Premium,No,Not Returned,No
02-11-2024,Headphones,Accessories,East,5,3735,423.94,"2,113",ABC2113,747,25,4,Same Day,4.2,Premium,No,Not Returned,No
13-05-2023,Monitor,Accessories,North,4,2476,417.16,"2,114",ABC2114,619,14,5,Same Day,3.4,Premium,No,Not Returned,No
13-07-2023,Laptop,Electronics,South,2,162,16.51,"2,115",ABC2115,81,8,9,Express,2.1,Regular,Yes,Low Rating,No
04-07-2022,Printer,Office,West,3,258,38.03,"2,116",ABC2116,86,24,11,Express,1.4,Regular,Yes,Low Rating,No
19-03-2022,Keyboard,Accessories,East,4,3524,998.29,"2,117",ABC2117,881,21,1,Express,5,Premium,No,Not Returned,No
27-05-2023,Smartwatch,Electronics,South,8,6184,1796.9,"2,118",ABC2118,773,11,3,Express,3.8,Premium,No,Not Returned,No
07-03-2023,Monitor,Accessories,West,6,3750,645.69,"2,119",ABC2119,625,8,5,Standard,3.9,Premium,No,Not Returned,No
15-04-2022,Mouse,Accessories,South,5,1465,424.64,"2,120",ABC2120,293,33,3,Express,4.1,Regular,No,Not Returned,No
28-03-2024,Camera,,North,4,4480,412.05,"2,121",ABC2121,1120,18,4,Same Day,2.9,Premium,Yes,Not Returned,No
29-02-2024,Laptop,Electronics,North,8,1544,281.22,"2,122",ABC2122,193,7,3,Standard,3.6,Regular,No,Not Returned,No
21-01-2024,Headphones,Accessories,North,9,7974,1181.04,"2,123",ABC2123,886,28,4,Same Day,3.4,Premium,No,Not Returned,No
30-03-2024,Printer,Office,East,5,5920,1679.15,"2,124",ABC2124,1184,20,1,Express,5,Premium,No,Not Returned,No
02-10-2024,Smartwatch,Electronics,South,8,8792,2045.54,"2,125",ABC2125,1099,8,12,Standard,1.6,Premium,Yes,Low Rating,No
18-12-2023,Smartwatch,Electronics,East,1,294,52.37,"2,126",ABC2126,294,28,8,Express,2.5,Regular,Yes,Product Issue,No
23-01-2022,Camera,Electronics,East,7,1169,264.37,"2,127",ABC2127,167,38,4,Standard,3.4,Regular,No,Not Returned,No
14-02-2024,Camera,Electronics,West,8,9232,880.52,"2,128",ABC2128,1154,34,7,Same Day,2.2,Premium,Yes,Low Rating,No
09-10-2023,Headphones,Accessories,South,4,1396,135.48,"2,129",ABC2129,349,22,2,Express,4.9,Regular,No,Not Returned,No
23-01-2024,Camera,Electronics,North,9,10188,1408.18,"2,130",ABC2130,1132,23,2,Express,3.7,Premium,No,Not Returned,No
13-09-2022,Monitor,Accessories,West,2,222,23.65,"2,131",ABC2131,111,35,6,Standard,2.9,Regular,Yes,Product Issue,No
03-04-2024,Monitor,Accessories,West,2,1328,358.07,"2,132",ABC2132,664,23,2,Standard,5,Regular,No,Not Returned,No
06-11-2024,Printer,Office,East,9,5085,488.63,"2,133",ABC2133,565,23,6,Express,2.7,Premium,Yes,Not Returned,No
02-08-2024,Mouse,Accessories,West,3,1245,229.73,"2,134",ABC2134,415,26,11,Standard,1,Regular,Yes,Low Rating,No
18-08-2022,Tablet,Electronics,South,2,960,124.02,"2,135",ABC2135,480,28,2,Express,3.5,Regular,No,Not Returned,No
03-03-2024,Smartphone,Electronics,West,9,5553,329.79,"2,136",ABC2136,617,16,4,Standard,4.9,Premium,No,Not Returned,No
10-09-2023,Keyboard,Accessories,North,2,1790,236.76,"2,137",ABC2137,895,34,7,Same Day,2.8,Regular,Yes,Not Returned,No
11-07-2024,Keyboard,Accessories,West,8,2712,247.84,"2,138",ABC2138,339,35,8,Standard,1.9,Premium,Yes,Low Rating,No
06-05-2024,Laptop,Electronics,North,1,632,89.14,"2,139",ABC2139,632,23,3,Same Day,3.9,Regular,Yes,Product Issue,No
13-01-2022,Headphones,Accessories,South,8,4904,520.74,"2,140",ABC2140,613,34,9,Standard,1.7,Premium,Yes,Low Rating,No
05-12-2022,Keyboard,Accessories,South,1,361,58.8,"2,141",ABC2141,361,37,2,Standard,3.4,Regular,Yes,Product Issue,No
11-02-2022,Printer,Office,West,9,7290,841.07,"2,142",ABC2142,810,22,8,Express,2.7,Premium,Yes,Not Returned,No
08-03-2024,Smartwatch,Electronics,South,4,2052,181.64,"2,143",ABC2143,513,32,8,Standard,2.4,Regular,Yes,Low Rating,No
21-05-2024,Mouse,Accessories,North,3,1842,112.85,"2,144",ABC2144,614,15,4,Standard,4,Regular,No,Not Returned,No
06-12-2023,Mouse,Accessories,North,9,10593,2488.69,"2,145",ABC2145,1177,37,1,Same Day,4.7,Premium,No,Not Returned,No
28-08-2022,Camera,Electronics,South,6,1218,129.36,"2,146",ABC2146,203,21,1,Standard,4.7,Regular,No,Not Returned,No
19-11-2023,Mouse,Accessories,South,5,4240,426.41,"2,147",ABC2147,848,10,2,Express,3.2,Premium,No,Not Returned,No
29-10-2024,Keyboard,Accessories,East,2,226,38.52,"2,148",ABC2148,113,8,12,Same Day,1.5,Regular,Yes,Low Rating,No
25-03-2022,Camera,Electronics,East,6,5154,1072.8,"2,149",ABC2149,859,24,9,Express,1.5,Premium,Yes,Low Rating,No
30-07-2023,Mouse,Accessories,North,6,1236,304.88,"2,150",ABC2150,206,31,2,Express,3.9,Regular,No,Not Returned,No
14-11-2022,Tablet,Electronics,South,1,1179,159.42,"2,151",ABC2151,1179,19,2,Express,4.1,Regular,No,Not Returned,No
29-12-2024,Printer,Office,West,5,2275,313.5,"2,152",ABC2152,455,10,6,Express,2,Regular,Yes,Low Rating,No
21-05-2023,Smartwatch,Electronics,North,7,6188,1231.3,"2,153",ABC2153,884,18,7,Same Day,2.4,Premium,Yes,Low Rating,No
16-12-2023,Headphones,Accessories,West,3,2946,666.99,"2,154",ABC2154,982,15,7,Standard,2.3,Premium,Yes,Low Rating,No
10-09-2023,Headphones,Accessories,South,5,5085,1172.12,"2,155",ABC2155,1017,13,9,Express,1.8,Premium,Yes,Low Rating,No
02-05-2022,Keyboard,Accessories,North,2,712,205.53,"2,156",ABC2156,356,30,6,Same Day,2.1,Regular,Yes,Low Rating,No
03-02-2023,Smartwatch,Electronics,East,6,648,62.25,"2,157",ABC2157,108,20,8,Express,2.8,Regular,Yes,Product Issue,No
02-02-2023,Mouse,Accessories,North,5,2735,483.2,"2,158",ABC2158,547,9,11,Standard,1.5,Premium,Yes,Low Rating,No
26-12-2022,Printer,Office,North,6,2910,173.45,"2,159",ABC2159,485,14,6,Same Day,2.6,Premium,Yes,Not Returned,No
15-05-2022,Smartwatch,Electronics,South,1,263,69.39,"2,160",ABC2160,263,7,2,Same Day,4,Regular,Yes,Product Issue,No
05-12-2023,Smartphone,Electronics,North,2,876,66.68,"2,161",ABC2161,438,17,1,Standard,5,Regular,Yes,Product Issue,No
